Episode,Step,Balance,Num_Trades,Realized_PnL,Green_Up_PnL,Commission_Paid,Commission_Rate,No_Trade_Streak,No_Trade_Penalty,Had_Trades,Max_Drawdown,MTM_Reward,Sharpe_Reward,Depth_Violations,Volatility_Violations,Stale_Market_Violations,Suspended_Violations,Back_Trades,Lay_Trades,Back_Exposure,Lay_Exposure,Mid_Race_PnL,Stale_Penalty,Netting_Bonus,Actor_Loss,Critic_Loss,Ent_Coef,Ent_Coef_Loss,Learning_Rate
274,156458,950.8298,144,-49.170227,-49.170227,0.09257134,0.05,0,0.0,True,4.9170227,-0.015448838,-0.6714483144879343,106,17,1017,0,45,99,332.90393,2052.3213,-14.544678,-5.084999999999914,0.0,-22.44553279876709,0.021159930620342493,0.07996401377022266,-106.02312850952148,0.0003
275,156997,979.5468,10,-20.453186,-20.453186,0.14067936,0.05,0,0.0,True,2.0453186,-0.0049546417,-0.14718204364180568,36,99,1490,0,1,9,20.654114,1047.2466,0.0,-7.449999999999863,0.0,-22.434178829193115,0.03582842764444649,0.07996398210525513,-106.12403106689453,0.0003
276,157093,989.63214,8,-10.367859,-10.367859,0.046702143,0.05,0,0.0,True,1.036786,-0.0009994794,-0.10942255586385725,5,41,0,1,0,8,0.0,1691.8262,0.0,0.0,0.0,-22.445666790008545,0.039141064044088125,0.07996407523751259,-105.75090408325195,0.0003
277,157618,778.6592,149,-221.34082,-221.34082,1.2772639,0.05,0,0.0,True,22.134083,-0.117913686,-0.3919905906170606,100,132,964,0,42,107,534.41345,3319.9788,-96.75265,-4.8199999999999195,0.0,-22.459409713745117,0.015410971245728433,0.07996401377022266,-106.27701759338379,0.0003
278,100504,967.1297,160,-32.8703,-32.8703,0.15121189,0.05,0,0.0,True,3.28703,-0.010389418,-0.7197829749600504,69,3,11,0,46,114,428.84634,3044.3018,-13.479254,-0.05499999999999999,0.0,-22.45234775543213,0.009773024823516607,0.07996400259435177,-106.20907974243164,0.0003
279,100943,1005.1964,21,5.196411,5.196411,0.86584973,0.05,0,0.0,True,-0.5196411,-0.0014729721,-0.25517882749438275,23,24,0,0,1,20,48.02743,984.45544,0.0,0.0,0.0,-22.41066265106201,0.028242814703844488,0.07996401935815811,-106.07611274719238,0.0003
280,101479,909.1083,183,-90.89172,-90.89172,0.6781143,0.05,0,0.0,True,9.089172,-0.0187733,-0.6774780866503715,103,30,731,0,62,121,629.8934,3957.4106,-23.933228,-3.6549999999999443,0.0,-22.405192852020264,0.18132429826073349,0.0799640454351902,-105.83007621765137,0.0003
281,101986,1073.9656,719,73.965576,73.965576,10.786996,0.05,0,0.0,True,-7.396558,-0.069756806,-2.180734892330117,477,36,6,1,257,462,1904.0795,8628.847,-99.80829,-0.030000000000000002,0.00026755343,-22.382361888885498,0.04357012640684843,0.0799640454351902,-105.79801368713379,0.0003
282,102503,955.6941,175,-44.30591,-44.30591,1.0701544,0.05,0,0.0,True,4.430591,-0.014472605,-0.8105335031793426,217,53,317,1,48,127,487.09952,3510.8533,-21.316162,-1.5849999999999882,0.0,-22.466299533843994,0.02358196908608079,0.07996401935815811,-106.00294494628906,0.0003
283,103058,990.9666,20,-9.033386,-9.033386,0.14657927,0.05,0,0.0,True,0.9033387,-0.0012824268,-0.18029307257829022,21,185,230,0,6,14,34.269608,1026.371,-0.19533053,-1.1499999999999975,0.0,-22.40928602218628,0.0437348997220397,0.07996401935815811,-105.90412330627441,0.0003
284,103568,998.2342,15,-1.7658081,-1.7658081,0.23494835,0.05,0,0.0,True,0.17658082,-0.0021122422,-0.15146099783480163,18,54,393,1,2,13,42.833206,991.84656,-0.09984224,-1.96499999999998,0.0,-22.44180727005005,0.015686790458858013,0.07996398955583572,-106.00531196594238,0.0003
285,104076,974.1569,122,-25.843079,-25.843079,0.8868845,0.05,0,0.0,True,2.584308,-0.015369923,-0.5583001451194285,65,16,861,1,44,78,404.2628,2189.5806,-15.977774,-4.30499999999993,0.0,-22.423466682434082,0.03683954058215022,0.07996398955583572,-106.05804443359375,0.0003
286,104674,988.4819,26,-11.518127,-11.518127,0.20992698,0.05,0,0.0,True,1.1518127,-0.0016009599,-0.20761024855077256,38,152,416,1,2,24,20.055943,1163.901,-0.34830338,-2.079999999999978,0.0,-22.392645359039307,0.132430532714352,0.07996401935815811,-106.05217742919922,0.0003
287,105217,762.48834,353,-237.51166,-237.51166,1.9536544,0.05,0,0.0,True,23.751167,-0.20723484,-1.0435706325620406,279,159,425,0,120,233,833.15906,6455.36,-159.93689,-2.124999999999977,0.0,-22.45035696029663,0.019965083338320255,0.07996400259435177,-106.03373146057129,0.0003
288,105781,995.513,51,-4.4869995,-4.4869995,0.17992237,0.05,0,0.0,True,0.44869995,-0.01015802,-0.32462171390652667,64,113,976,1,9,42,22.250925,1472.6119,-3.9746687,-4.879999999999918,0.0,-22.453052520751953,0.04034278285689652,0.07996401935815811,-105.97623443603516,0.0003
289,106333,906.09625,230,-93.90375,-93.90375,0.20257238,0.05,0,0.0,True,9.390375,-0.036953524,-0.7787011395703608,148,73,859,0,61,169,187.4073,2604.015,-48.514107,-4.294999999999931,0.0,-22.384786128997803,0.09703818336129189,0.07996401935815811,-106.01171493530273,0.0003
290,106851,982.5552,29,-17.444824,-17.444824,0.38321564,0.05,0,0.0,True,1.7444825,-0.0052043796,-0.20668229483067999,15,42,264,0,7,22,130.22179,1042.0765,-0.901921,-1.3199999999999938,0.0,-22.406315326690674,0.013628801330924034,0.07996401935815811,-105.9593505859375,0.0003
291,107412,976.7485,296,-23.251526,-23.251526,1.8584878,0.05,0,0.0,True,2.3251526,-0.038763274,-1.0158709301054476,131,34,59,1,109,187,861.82404,4244.2095,-33.840416,-0.29500000000000015,0.0,-22.442457675933838,0.06817766604945064,0.07996395975351334,-106.11645126342773,0.0003
292,107967,991.8852,140,-8.114807,-8.114807,1.4870667,0.05,0,0.0,True,0.81148076,-0.020853031,-0.6343070139735936,121,108,1466,1,41,99,199.16672,2622.755,-16.53284,-7.329999999999866,0.0,-22.390604972839355,0.03236584481783211,0.0799640454351902,-105.8647518157959,0.0003
293,108473,906.5729,439,-93.427124,-93.427124,3.8086333,0.05,0,0.0,True,9.342712,-0.053067975,-1.275538856759667,303,118,468,0,152,287,1062.3967,5910.307,-83.467834,-2.3399999999999723,0.0,-22.443652153015137,0.015694376779720187,0.07996398955583572,-106.03829574584961,0.0003
294,109094,994.63776,24,-5.3622437,-5.3622437,0.20247565,0.05,0,0.0,True,0.53622437,-0.0026514775,-0.17840179227292535,31,174,783,1,2,22,30.886108,1099.2368,-0.3659356,-3.9149999999999388,0.0,-22.447267532348633,0.03351163933984935,0.07996398955583572,-106.0418872833252,0.0003
295,109639,994.6717,13,-5.328308,-5.328308,0.12671404,0.05,0,0.0,True,0.53283083,-0.0014084477,-0.1535678436607123,25,79,422,1,0,13,0.0,1039.5508,0.0,-2.1099999999999772,0.0,-22.33501958847046,0.05134385731071234,0.07996405847370625,-105.78725624084473,0.0003
296,110173,974.7649,300,-25.235107,-25.235107,1.619012,0.05,0,0.0,True,2.5235107,-0.03569943,-1.370686263591051,296,77,980,1,83,217,371.20383,4305.36,-36.632534,-4.899999999999918,0.0,-22.41981029510498,0.012995172408409417,0.07996402680873871,-105.79061698913574,0.0003
297,110704,1096.1182,267,96.118164,96.118164,8.634751,0.05,0,0.0,True,-9.611816,-0.042337257,-1.1062947557121516,281,162,1206,1,71,196,421.26886,5053.243,-49.93116,-6.029999999999894,0.0,-22.41348648071289,0.062376105692237616,0.07996395975351334,-106.00099754333496,0.0003
298,111238,971.5737,42,-28.42627,-28.42627,0.14906405,0.05,0,0.0,True,2.8426268,-0.0068889274,-0.3080853801220655,56,70,1038,1,10,32,250.48997,1125.4747,-6.108582,-5.189999999999912,0.0,-22.451956272125244,0.012129074428230524,0.07996401935815811,-106.0679874420166,0.0003
299,111749,914.64105,299,-85.35895,-85.35895,4.42766,0.05,0,0.0,True,8.535894,-0.045386862,-0.9854163985863591,198,39,1511,0,108,191,690.53265,4363.815,-39.587837,-7.554999999999861,0.0,-22.440273761749268,0.02204597950913012,0.07996399700641632,-105.91971778869629,0.0003
300,112415,997.14655,49,-2.8534546,-2.8534546,0.39128706,0.05,0,0.0,True,0.28534546,-0.00494688,-0.23081413768231865,17,15,197,1,15,34,118.28806,1605.4584,-5.300309,-0.9850000000000008,0.0,-22.378156185150146,0.1599648268893361,0.07996398955583572,-106.11409378051758,0.0003
301,112926,775.2707,156,-224.72931,-224.72931,0.518068,0.05,0,0.0,True,22.47293,-0.06984652,-0.6776369463652373,107,96,165,1,48,108,404.6184,2676.4824,-69.11559,-0.8250000000000006,0.0,-22.39475154876709,0.07585936575196683,0.07996407523751259,-105.73925590515137,0.0003
302,113455,997.61755,21,-2.3824463,-2.3824463,0.44815305,0.05,0,0.0,True,0.23824464,-0.0031543882,-0.1789006246626377,15,484,196,1,4,17,138.98639,955.2287,-0.12718463,-0.9800000000000008,0.0,-22.41085720062256,0.03243082482367754,0.07996401935815811,-105.95223045349121,0.0003
303,113987,999.8037,91,-0.19628906,-0.19628906,1.1842057,0.05,0,0.0,True,0.019628907,-0.0070027243,-0.4593454608321189,65,66,245,0,25,66,317.26843,2147.1216,-10.013159,-1.2249999999999959,0.0,-22.406870365142822,0.02462036395445466,0.07996395975351334,-106.18610000610352,0.0003
304,114524,987.0769,9,-12.923096,-12.923096,0.00160115211105428,0.05,0,0.0,True,1.2923095,-0.004069715,-0.15823562775653027,11,176,1239,1,0,9,0.0,1102.7244,0.0,-6.19499999999989,0.0,-22.387637615203857,0.020931458799168468,0.07996401935815811,-105.98108863830566,0.0003
305,115037,983.0858,80,-16.914185,-16.914185,0.42712927,0.05,0,0.0,True,1.6914185,-0.0061004777,-0.3635327201563076,45,55,375,0,24,56,129.79512,1987.274,-6.159226,-1.874999999999982,0.0,-22.41573476791382,0.1641482167178765,0.07996397465467453,-105.95618438720703,0.0003
306,115550,994.91534,27,-5.084656,-5.084656,0.47111118,0.05,0,0.0,True,0.5084656,-0.0072579235,-0.2931397121169222,43,14,305,1,7,20,175.86569,983.5338,-1.3597403,-1.5249999999999895,0.0,-22.42093276977539,0.00919175473973155,0.07996397465467453,-105.91299247741699,0.0003
307,116091,993.5193,31,-6.480713,-6.480713,0.49415463,0.05,0,0.0,True,0.6480713,-0.0049914485,-0.19817370072007184,21,110,1185,1,8,23,49.127167,1162.9222,-1.6888087,-5.924999999999896,0.0,-22.44991111755371,0.011871409835293889,0.07996398955583572,-106.07052612304688,0.0003
308,116448,1059.863,411,59.863037,59.863037,4.3291965,0.05,0,0.0,True,-5.986304,-0.021027006,-1.2599822019040583,176,46,105,1,143,268,1157.0812,5185.6797,-21.075335,-0.5250000000000004,2.9677525e-05,-22.447364807128906,0.01233531255275011,0.07996398955583572,-106.08176231384277,0.0003
309,117082,1016.5139,15,16.513916,16.513916,1.0108712,0.05,0,0.0,True,-1.6513916,-0.0015184442,-0.1584221880882979,9,100,245,0,1,14,114.138306,1150.4127,-0.06644107,-1.2249999999999959,0.0,-22.384576320648193,0.1461642226204276,0.07996399328112602,-105.77218055725098,0.0003
310,117866,1009.16425,26,9.164246,9.164246,0.59150004,0.05,0,0.0,True,-0.9164246,-0.0040561864,-0.23807148504949333,44,96,1522,0,1,25,3.788065,1693.6366,-1.8000429,-7.60999999999986,0.0,-22.40751886367798,0.055177679285407066,0.07996400259435177,-105.80437660217285,0.0003
311,118401,955.5159,33,-44.48407,-44.48407,0.5406018,0.05,0,0.0,True,4.448407,-0.023593515,-0.23443249674111247,29,68,665,0,6,27,51.864536,1676.2399,-22.506355,-3.3249999999999513,0.0,-22.3952579498291,0.10369757376611233,0.07996403239667416,-105.68310546875,0.0003
312,118944,987.56354,27,-12.436462,-12.436462,0.031157829,0.05,0,0.0,True,1.2436463,-0.0037222756,-0.21913329780101784,28,195,947,1,4,23,15.985675,1165.0995,-1.1631063,-4.734999999999921,0.0,-22.367330074310303,0.2402102961204946,0.07996399328112602,-105.84732246398926,0.0003
313,119476,1004.97406,13,4.97406,4.97406,0.4188377,0.05,0,0.0,True,-0.49740604,-0.0019226193,-0.18396111182868483,19,35,175,1,0,13,0.0,1174.8088,0.0,-0.8750000000000007,0.0,-22.422650814056396,0.01727567659690976,0.07996401935815811,-106.0239143371582,0.0003
314,120012,931.76764,122,-68.23236,-68.23236,0.9202917,0.05,0,0.0,True,6.8232355,-0.04831574,-0.60182918086648,130,55,50,0,47,75,397.43634,1832.435,-38.287487,-0.2500000000000001,0.0,-22.42853355407715,0.06310329120606184,0.07996407523751259,-105.73095703125,0.0003
315,120514,1006.2083,63,6.208313,6.208313,1.0425655,0.05,0,0.0,True,-0.6208313,-0.013166102,-0.3834891912341118,88,68,1385,1,21,42,217.09134,1464.1182,-8.148641,-6.924999999999875,0.0,-22.360104084014893,0.16026434977538884,0.07996407523751259,-105.58627319335938,0.0003
316,121023,960.37524,18,-39.624756,-39.624756,0.3197597,0.05,0,0.0,True,3.9624755,-0.007329268,-0.16344215869903564,8,73,164,0,7,11,371.51044,973.02155,-2.0094972,-0.8200000000000006,0.0,-22.42745876312256,0.09580839856062084,0.07996395975351334,-105.85196113586426,0.0003
317,121581,878.87256,108,-121.12744,-121.12744,0.43878317,0.05,0,0.0,True,12.112744,-0.029061485,-0.604995499105721,127,64,949,0,27,81,124.03057,2883.4182,-29.900496,-4.744999999999921,0.0,-22.352783679962158,0.20344094559550285,0.07996400818228722,-105.89066505432129,0.0003
318,122324,939.32965,38,-60.67035,-60.67035,0.11353602,0.05,0,0.0,True,6.067035,-0.008179147,-0.28328746601939203,40,126,1183,0,6,32,84.09056,1284.5171,-4.7473264,-5.914999999999896,0.0,-22.420756816864014,0.01886254851706326,0.07996398955583572,-105.94818687438965,0.0003
319,122876,994.1893,85,-5.81073,-5.81073,0.49692044,0.05,0,0.0,True,0.58107305,-0.008334596,-0.5825974056124685,62,97,38,0,19,66,105.245384,1614.0093,-6.5163536,-0.19000000000000009,0.0,-22.472591876983643,0.05298892920836806,0.07996403053402901,-106.1086654663086,0.0003
320,123382,994.2842,27,-5.7158203,-5.7158203,0.44967574,0.05,0,0.0,True,0.571582,-0.0065072905,-0.21230416186153897,22,124,2186,0,5,22,40.942757,1052.6813,-2.200456,-10.930000000000309,0.0,-22.387088298797607,0.036099768709391356,0.07996401377022266,-105.92267417907715,0.0003
321,123950,923.68317,450,-76.31683,-76.31683,2.887079,0.05,0,0.0,True,7.6316833,-0.03568055,-1.2703910536319019,123,48,275,1,180,270,1659.23,6063.753,-35.65339,-1.3749999999999927,0.0005160496,-22.42540407180786,0.018068946083076298,0.07996401935815811,-105.9644889831543,0.0003
322,124531,1009.7539,110,9.753906,9.753906,1.6591709,0.05,0,0.0,True,-0.9753906,-0.0133719975,-0.4007473071681744,92,103,138,1,29,81,331.57712,2250.2747,-10.135283,-0.6900000000000005,0.0,-22.418455600738525,0.025655885227024555,0.07996402308344841,-105.88529014587402,0.0003
323,125110,969.6649,91,-30.335083,-30.335083,0.07659967,0.05,0,0.0,True,3.0335083,-0.009795007,-0.49345100171864037,70,77,669,0,20,71,222.65654,3459.627,-13.940189,-3.344999999999951,0.0,-22.408326625823975,0.03015951393172145,0.07996395975351334,-105.94765090942383,0.0003
324,125633,998.2645,20,-1.7354736,-1.7354736,0.22426905,0.05,0,0.0,True,0.17354736,-0.0021039501,-0.1934417525302777,45,136,871,1,2,18,10.554554,1161.3914,-1.5779757,-4.354999999999929,0.0,-22.39114761352539,0.022043291945010424,0.07996401935815811,-105.8673267364502,0.0003
325,126139,1007.6427,139,7.6427,7.6427,2.841166,0.05,0,0.0,True,-0.76427,-0.012814329,-0.42118369877338413,27,50,91,0,62,77,831.9046,1403.1439,-5.4587326,-0.4550000000000003,0.0,-22.392117977142334,0.09349639574065804,0.0799640454351902,-105.89741516113281,0.0003
326,126650,786.51434,418,-213.48566,-213.48566,0.1931359,0.05,0,0.0,True,21.348566,-0.03362964,-1.2244865839928385,159,69,71,1,146,272,1261.0848,5958.3433,-27.006561,-0.3550000000000002,0.0004400925,-22.416633129119873,0.02420206251554191,0.07996397465467453,-105.90441131591797,0.0003
327,127192,991.88416,37,-8.115845,-8.115845,0.44512197,0.05,0,0.0,True,0.8115845,-0.008021074,-0.2882857079058886,42,72,788,0,5,32,46.05183,1250.0378,-3.2303045,-3.939999999999938,0.0,-22.382376194000244,0.06350299250334501,0.07996400818228722,-105.673095703125,0.0003
328,127731,882.5262,244,-117.473816,-117.473816,0.012186553,0.05,0,0.0,True,11.747382,-0.026284615,-1.0448707736283542,82,11,0,0,89,155,2559.8027,6270.4766,-23.53376,0.0,0.0,-22.360074996948242,0.05900244228541851,0.07996398955583572,-105.90716552734375,0.0003
329,128239,998.446,70,-1.5540161,-1.5540161,0.5190055,0.05,0,0.0,True,0.15540162,-0.007915067,-0.4565549947381046,53,7,530,0,17,53,62.14745,1370.2544,-5.324175,-2.6499999999999657,0.0,-22.432464599609375,0.03112844843417406,0.07996401935815811,-105.94377326965332,0.0003
330,128753,944.4356,272,-55.564392,-55.564392,0.5319202,0.05,0,0.0,True,5.5564394,-0.032196485,-0.8487245039641858,209,2,370,1,96,176,843.7659,3371.4539,-37.839073,-1.8499999999999825,0.0,-22.433835983276367,0.053656444884836674,0.07996398955583572,-106.05051040649414,0.0003
331,129278,1002.14075,10,2.140747,2.140747,0.17016244,0.05,0,0.0,True,-0.21407472,-0.0014802461,-0.14412257649004465,15,65,1653,1,0,10,0.0,1102.1611,0.0,-8.264999999999892,0.0,-22.431723594665527,0.019602468120865524,0.07996398955583572,-106.06504821777344,0.0003
332,129805,1000.20416,20,0.2041626,0.2041626,0.33616605,0.05,0,0.0,True,-0.02041626,-0.0018336031,-0.19921190105378625,50,103,1213,0,3,17,40.202415,1069.0323,-1.066809,-6.064999999999893,0.0,-22.41383647918701,0.19799021049402654,0.07996400259435177,-106.12890243530273,0.0003
333,130327,638.3871,455,-361.6129,-361.6129,0.0291799,0.05,0,0.0,True,36.161293,-0.058286037,-1.3376097365468735,222,207,185,0,150,305,1473.3572,9600.949,-50.285522,-0.9250000000000007,0.0,-22.429988384246826,0.030711408238857985,0.0799640417098999,-106.02531433105469,0.0003
334,130858,972.9428,48,-27.05719,-27.05719,0.25058293,0.05,0,0.0,True,2.705719,-0.0058201253,-0.27617243930697444,24,188,2953,0,12,36,10.832989,1399.2302,-3.5676973,-14.765000000000908,0.0,-22.421602725982666,0.02436114428564906,0.07996403239667416,-105.95382118225098,0.0003
335,131423,651.17267,324,-348.82733,-348.82733,3.92364,0.05,0,0.0,True,34.882732,-0.18843596,-1.020812988579272,144,77,459,0,114,210,889.0765,4142.792,-233.8449,-2.2949999999999733,0.0,-22.4116473197937,0.02466153632849455,0.07996406964957714,-105.53374099731445,0.0003
336,131931,992.3881,83,-7.6118774,-7.6118774,0.2834447,0.05,0,0.0,True,0.76118773,-0.00694153,-0.36596127264201667,92,70,316,1,18,65,103.78993,2026.8916,-8.0953865,-1.5799999999999883,0.0,-22.45896816253662,0.06109534855931997,0.07996395975351334,-106.09561157226562,0.0003
337,132481,570.036,574,-429.964,-429.964,0.000482815,0.05,0,0.0,True,42.9964,-0.20363122,-1.9204096341878178,272,116,2728,0,227,347,2183.3586,8916.375,-185.93575,-13.640000000000732,0.0,-22.450927734375,0.028045921702869236,0.07996401377022266,-106.04096412658691,0.0003
338,133005,972.8947,35,-27.105286,-27.105286,0.14994673,0.05,0,0.0,True,2.7105284,-0.0041593537,-0.28796574868261826,34,151,382,1,6,29,173.4303,1274.3888,-2.8680055,-1.9099999999999813,0.0,-22.43962287902832,0.018286585807800293,0.07996399700641632,-105.93950271606445,0.0003
339,133615,994.68713,17,-5.312866,-5.312866,0.3417195,0.05,0,0.0,True,0.5312866,-0.0019819832,-0.2617623974382877,30,32,526,1,0,17,0.0,1002.91815,0.0,-2.629999999999966,0.0,-22.440718173980713,0.03577617998234928,0.07996400259435177,-106.03862571716309,0.0003
340,134234,990.4742,15,-9.525818,-9.525818,0.22040516,0.05,0,0.0,True,0.95258176,-0.0019605914,-0.21910721637308583,37,70,262,1,0,15,0.0,1037.3237,0.0,-1.309999999999994,0.0,-22.35487937927246,0.07507993886247277,0.0799640454351902,-105.68803787231445,0.0003
341,136230,994.343,77,-5.6569824,-5.6569824,0.5096556,0.05,0,0.0,True,0.5656982,-0.009041762,-0.3007593934376724,64,134,16195,1,15,62,59.609123,1809.5618,-8.890146,-80.97499999999884,0.0,-22.386022567749023,0.3245480365585536,0.07996401377022266,-105.89596939086914,0.0003
342,136605,958.2209,73,-41.779114,-41.779114,0.011150635,0.05,0,0.0,True,4.1779113,-0.01222721,-0.4495501109957697,32,6,56,1,28,45,388.0237,1954.162,-11.66448,-0.28000000000000014,0.00022823179,-22.394222736358643,0.020936381304636598,0.07996402680873871,-105.79107284545898,0.0003
343,137140,1030.5442,21,30.54419,30.54419,1.8539964,0.05,0,0.0,True,-3.054419,-0.0018934894,-0.24053679034113887,53,72,641,0,4,17,50.769993,973.2097,0.0,-3.204999999999954,0.0,-22.468063831329346,0.024895408656448126,0.07996398955583572,-106.12699127197266,0.0003
344,137668,991.55725,128,-8.442749,-8.442749,0.79928637,0.05,0,0.0,True,0.84427494,-0.012615268,-0.6675604704787401,112,28,496,0,34,94,203.36404,2279.6257,-15.677271,-2.4799999999999693,0.0,-22.412653923034668,0.015340681653469801,0.07996401935815811,-105.97179222106934,0.0003
345,138284,933.6512,704,-66.348816,-66.348816,0.07145952,0.05,0,0.0,True,6.6348815,-0.044246618,-2.7132821948715575,294,36,351,0,259,445,2270.6062,8017.449,-66.348625,-1.7549999999999846,0.0044060596,-22.386319637298584,0.03627392835915089,0.07996397465467453,-105.94092178344727,0.0003
346,138804,889.5732,351,-110.42682,-110.42682,1.5535674,0.05,0,0.0,True,11.042682,-0.044486128,-1.2194573726927518,322,36,118,1,117,234,1193.805,5173.4575,-54.09636,-0.5900000000000004,0.0010595142,-22.456547737121582,0.017551997443661094,0.07996401377022266,-106.16536140441895,0.0003
347,139119,990.38214,16,-9.617859,-9.617859,0.24139155,0.05,0,0.0,True,0.96178585,-0.0031722211,-0.22507287412881852,39,89,78,0,2,14,37.775204,1133.2859,-0.04680244,-0.39000000000000024,0.0,-22.45857048034668,0.03532522264868021,0.07996403053402901,-105.9974193572998,0.0003
